V1 V2
145604 TBXAS1 TST
145605 TBXAS1 TYMP
145606 TBXAS1 TYMS
145607 TBXAS1 TYRP1
145608 TBXAS1 UAP1
145609 UGCG TBXAS1
145610 TBXAS1 UGT1A1
145611 TBXAS1 UGT1A10
145612 TBXAS1 UGT1A3
145613 TBXAS1 UGT1A4
145614 TBXAS1 UGT1A5
145615 TBXAS1 UGT1A6
145616 TBXAS1 UGT1A7
145617 TBXAS1 UGT1A8
145618 TBXAS1 UGT1A9
145619 TBXAS1 UGT2B17
145620 TBXAS1 UGT2B4
145621 TBXAS1 UGT8
145622 TBXAS1 UPB1
145623 TBXAS1 UPP1
145624 TBXAS1 WBSCR17
145625 TBXAS1 XDH
145626 TDO2 TK1
145627 TDO2 TKTL1
145628 TPH1 TDO2
145629 TPO TDO2
145630 TDO2 TST
145631 TYMP TDO2
145632 TDO2 TYMS
145633 TYRP1 TDO2
145634 TDO2 UAP1
145635 UGCG TDO2
145636 TDO2 UGT1A1
145637 TDO2 UGT1A10
145638 TDO2 UGT1A3
145639 TDO2 UGT1A4
145640 TDO2 UGT1A5
145641 TDO2 UGT1A6
145642 TDO2 UGT1A7
145643 TDO2 UGT1A8
145644 TDO2 UGT1A9
145645 TDO2 UGT2B17
145646 TDO2 UGT2B4
145647 TDO2 UGT8
145648 TDO2 UPB1
145649 TDO2 UPP1
145650 TDO2 WBSCR17
145651 TDO2 XDH
145652 TK1 TKTL1
145653 TPH1 TK1
145654 TPO TK1
145655 TK1 TST
145656 TYMP TK1
145657 TK1 TYMS
145658 TYRP1 TK1
145659 TK1 UAP1
145660 UGCG TK1
145661 TK1 UGT1A1
145662 TK1 UGT1A10
145663 TK1 UGT1A3
145664 TK1 UGT1A4
145665 TK1 UGT1A5
145666 TK1 UGT1A6
145667 TK1 UGT1A7
145668 TK1 UGT1A8
145669 TK1 UGT1A9
145670 TK1 UGT2B17
145671 TK1 UGT2B4
145672 TK1 UGT8
145673 TK1 UPB1
145674 TK1 UPP1
145675 TK1 WBSCR17
145676 TK1 XDH
145677 TPH1 TKTL1
145678 TPO TKTL1
145679 TKTL1 TST
145680 TYMP TKTL1
145681 TKTL1 TYMS
145682 TYRP1 TKTL1
145683 TKTL1 UAP1
145684 UGCG TKTL1
145685 TKTL1 UGT1A1
145686 TKTL1 UGT1A10
145687 TKTL1 UGT1A3
145688 TKTL1 UGT1A4
145689 TKTL1 UGT1A5
145690 TKTL1 UGT1A6
145691 TKTL1 UGT1A7
145692 TKTL1 UGT1A8
145693 TKTL1 UGT1A9
145694 TKTL1 UGT2B17
145695 TKTL1 UGT2B4
145696 TKTL1 UGT8
145697 TKTL1 UPB1
145698 TKTL1 UPP1
145699 TKTL1 WBSCR17
145700 TKTL1 XDH
145701 TPO TPH1
145702 TPH1 TST
145703 TPH1 TYMP
145704 TPH1 TYMS
145705 TPH1 TYRP1
145706 TPH1 UAP1
145707 UGCG TPH1
145708 TPH1 UGT1A1
145709 TPH1 UGT1A10
145710 TPH1 UGT1A3
145711 TPH1 UGT1A4
145712 TPH1 UGT1A5
145713 TPH1 UGT1A6
145714 TPH1 UGT1A7
145715 TPH1 UGT1A8
145716 TPH1 UGT1A9
145717 TPH1 UGT2B17
145718 TPH1 UGT2B4
145719 TPH1 UGT8
145720 TPH1 UPB1
145721 TPH1 UPP1
145722 TPH1 WBSCR17
145723 TPH1 XDH
145724 TPO TST
145725 TPO TYMP
145726 TPO TYMS
145727 TPO TYRP1
145728 TPO UAP1
145729 UGCG TPO
145730 TPO UGT1A1
145731 TPO UGT1A10
145732 TPO UGT1A3
145733 TPO UGT1A4
145734 TPO UGT1A5
145735 TPO UGT1A6
145736 TPO UGT1A7
145737 TPO UGT1A8
145738 TPO UGT1A9
145739 TPO UGT2B17
145740 TPO UGT2B4
145741 TPO UGT8
145742 TPO UPB1
145743 TPO UPP1
145744 TPO WBSCR17
145745 TPO XDH
145746 TYMP TST
145747 TST TYMS
145748 TYRP1 TST
145749 TST UAP1
145750 UGCG TST
145751 TST UGT1A1
145752 TST UGT1A10
145753 TST UGT1A3
145754 TST UGT1A4
145755 TST UGT1A5
145756 TST UGT1A6
145757 TST UGT1A7
145758 TST UGT1A8
145759 TST UGT1A9
145760 TST UGT2B17
145761 TST UGT2B4
145762 TST UGT8
145763 TST UPB1
145764 TST UPP1
145765 TST WBSCR17
145766 TST XDH
145767 TYMP TYMS
145768 TYMP TYRP1
145769 TYMP UAP1
145770 UGCG TYMP
145771 TYMP UGT1A1
145772 TYMP UGT1A10
145773 TYMP UGT1A3
145774 TYMP UGT1A4
145775 TYMP UGT1A5
145776 TYMP UGT1A6
145777 TYMP UGT1A7
145778 TYMP UGT1A8
145779 TYMP UGT1A9
145780 TYMP UGT2B17
145781 TYMP UGT2B4
145782 TYMP UGT8
145783 TYMP UPB1
145784 TYMP UPP1
145785 TYMP WBSCR17
145786 TYMP XDH
145787 TYRP1 TYMS
145788 TYMS UAP1
145789 UGCG TYMS
145790 TYMS UGT1A1
145791 TYMS UGT1A10
145792 TYMS UGT1A3
145793 TYMS UGT1A4
145794 TYMS UGT1A5
145795 TYMS UGT1A6
145796 TYMS UGT1A7
145797 TYMS UGT1A8
145798 TYMS UGT1A9
145799 TYMS UGT2B17
145800 TYMS UGT2B4
145801 TYMS UGT8
145802 TYMS UPB1
145803 TYMS UPP1
145804 TYMS WBSCR17
145805 TYMS XDH
145806 TYRP1 UAP1
145807 UGCG TYRP1
145808 TYRP1 UGT1A1
145809 TYRP1 UGT1A10
145810 TYRP1 UGT1A3
145811 TYRP1 UGT1A4
145812 TYRP1 UGT1A5
145813 TYRP1 UGT1A6
145814 TYRP1 UGT1A7
145815 TYRP1 UGT1A8
145816 TYRP1 UGT1A9
145817 TYRP1 UGT2B17
145818 TYRP1 UGT2B4
145819 TYRP1 UGT8
145820 TYRP1 UPB1
145821 TYRP1 UPP1
145822 TYRP1 WBSCR17
145823 TYRP1 XDH
145824 UGCG UAP1
145825 UAP1 UGT1A1
145826 UAP1 UGT1A10
145827 UAP1 UGT1A3
145828 UAP1 UGT1A4
145829 UAP1 UGT1A5
145830 UAP1 UGT1A6
145831 UAP1 UGT1A7
145832 UAP1 UGT1A8
145833 UAP1 UGT1A9
145834 UAP1 UGT2B17
145835 UAP1 UGT2B4
145836 UAP1 UGT8
145837 UAP1 UPB1
145838 UAP1 UPP1
145839 UAP1 WBSCR17
145840 UAP1 XDH
145841 UGCG UGT1A1
145842 UGCG UGT1A10
145843 UGCG UGT1A3
145844 UGCG UGT1A4
145845 UGCG UGT1A5
145846 UGCG UGT1A6
145847 UGCG UGT1A7
145848 UGCG UGT1A8
145849 UGCG UGT1A9
145850 UGCG UGT2B17
145851 UGCG UGT2B4
145852 UGCG UPB1
145853 UGCG UPP1
145854 UGCG WBSCR17
145855 UGCG XDH
145856 UGT1A1 UGT1A10
145857 UGT1A1 UGT1A3
145858 UGT1A1 UGT1A4
145859 UGT1A1 UGT1A5
145860 UGT1A1 UGT1A6
145861 UGT1A1 UGT1A7
145862 UGT1A1 UGT1A8
145863 UGT1A1 UGT1A9
145864 UGT1A1 UGT2B17
145865 UGT1A1 UGT2B4
145866 UGT1A1 UGT8
145867 UGT1A1 UPB1
145868 UGT1A1 UPP1
145869 UGT1A1 WBSCR17
145870 UGT1A1 XDH
145871 UGT1A10 UGT1A3
145872 UGT1A10 UGT1A4
145873 UGT1A10 UGT1A5
145874 UGT1A10 UGT1A6
145875 UGT1A10 UGT1A7
145876 UGT1A10 UGT1A8
145877 UGT1A10 UGT1A9
145878 UGT1A10 UGT2B17
145879 UGT1A10 UGT2B4
145880 UGT1A10 UGT8
145881 UGT1A10 UPB1
145882 UGT1A10 UPP1
145883 UGT1A10 WBSCR17
145884 UGT1A10 XDH
145885 UGT1A3 UGT1A4
145886 UGT1A3 UGT1A5
145887 UGT1A3 UGT1A6
145888 UGT1A3 UGT1A7
145889 UGT1A3 UGT1A8
145890 UGT1A3 UGT1A9
145891 UGT1A3 UGT2B17
145892 UGT1A3 UGT2B4
145893 UGT1A3 UGT8
145894 UGT1A3 UPB1
145895 UGT1A3 UPP1
145896 UGT1A3 WBSCR17
145897 UGT1A3 XDH
145898 UGT1A4 UGT1A5
145899 UGT1A4 UGT1A6
145900 UGT1A4 UGT1A7
145901 UGT1A4 UGT1A8
145902 UGT1A4 UGT1A9
145903 UGT1A4 UGT2B17
145904 UGT1A4 UGT2B4
145905 UGT1A4 UGT8
145906 UGT1A4 UPB1
145907 UGT1A4 UPP1
145908 UGT1A4 WBSCR17
145909 UGT1A4 XDH
145910 UGT1A5 UGT1A6
145911 UGT1A5 UGT1A7
145912 UGT1A5 UGT1A8
145913 UGT1A5 UGT1A9
145914 UGT1A5 UGT2B17
145915 UGT1A5 UGT2B4
145916 UGT1A5 UGT8
145917 UGT1A5 UPB1
145918 UGT1A5 UPP1
145919 UGT1A5 WBSCR17
145920 UGT1A5 XDH
145921 UGT1A6 UGT1A7
145922 UGT1A6 UGT1A8
145923 UGT1A6 UGT1A9
145924 UGT1A6 UGT2B17
145925 UGT1A6 UGT2B4
145926 UGT1A6 UGT8
145927 UGT1A6 UPB1
145928 UGT1A6 UPP1
145929 UGT1A6 WBSCR17
145930 UGT1A6 XDH
145931 UGT1A7 UGT1A8
145932 UGT1A7 UGT1A9
145933 UGT1A7 UGT2B17
145934 UGT1A7 UGT2B4
145935 UGT1A7 UGT8
145936 UGT1A7 UPB1
145937 UGT1A7 UPP1
145938 UGT1A7 WBSCR17
145939 UGT1A7 XDH
145940 UGT1A8 UGT1A9
145941 UGT1A8 UGT2B17
145942 UGT1A8 UGT2B4
145943 UGT1A8 UGT8
145944 UGT1A8 UPB1
145945 UGT1A8 UPP1
145946 UGT1A8 WBSCR17
145947 UGT1A8 XDH
145948 UGT1A9 UGT2B17
145949 UGT1A9 UGT2B4
145950 UGT1A9 UGT8
145951 UGT1A9 UPB1
145952 UGT1A9 UPP1
145953 UGT1A9 WBSCR17
145954 UGT1A9 XDH
145955 UGT2B17 UGT2B4
145956 UGT2B17 UGT8
145957 UGT2B17 UPB1
145958 UGT2B17 UPP1
145959 UGT2B17 WBSCR17
145960 UGT2B17 XDH
145961 UGT2B4 UGT8
145962 UGT2B4 UPB1
145963 UGT2B4 UPP1
145964 UGT2B4 WBSCR17
145965 UGT2B4 XDH
145966 UGT8 UPB1
145967 UGT8 UPP1
145968 UGT8 WBSCR17
145969 UGT8 XDH
145970 UPB1 UPP1
145971 UPB1 WBSCR17
145972 UPB1 XDH
145973 UPP1 WBSCR17
145974 UPP1 XDH
145975 WBSCR17 XDH
145976 CASP1 GRIA1
145977 CASP1 GRIA2
145978 CASP1 GRIN1
145979 CASP1 GRIN2A
145980 CASP1 GRIN2B
145981 CASP1 GRIN2C
145982 CASP1 NEFL
145983 CASP1 NEFM
145984 NOS1 CASP1
145985 CASP1 PRPH
145986 CASP1 SLC1A2
145987 MAP2K6 GRIA1
145988 GRIA1 NEFL
145989 GRIA1 NEFM
145990 GRIA1 PRPH
145991 TNF GRIA1
145992 MAP2K6 GRIA2
145993 GRIA2 NEFL
145994 GRIA2 NEFM
145995 GRIA2 PRPH
145996 TNF GRIA2
145997 GRIN1 NEFL
145998 GRIN1 NEFM
145999 GRIN1 PRPH
146000 GRIN2A NEFL
146001 GRIN2A NEFM
146002 GRIN2A PRPH
146003 GRIN2B NEFL
146004 GRIN2B NEFM
146005 GRIN2B PRPH
146006 MAP2K6 GRIN2C
146007 GRIN2C NEFL
146008 GRIN2C NEFM
146009 GRIN2C PRPH
146010 MAP2K6 NEFL
146011 MAP2K6 NEFM
146012 NOS1 MAP2K6
146013 MAP2K6 PRPH
146014 MAP2K6 SLC1A2
146015 NEFL NEFM
146016 NOS1 NEFL
146017 NEFL PRPH
146018 SLC1A2 NEFL
146019 TNF NEFL
146020 NOS1 NEFM
146021 NEFM PRPH
146022 SLC1A2 NEFM
146023 TNF NEFM
146024 NOS1 PRPH
146025 NOS1 SLC1A2
146026 SLC1A2 PRPH
146027 TNF PRPH
146028 TNF SLC1A2
146029 CACNA1B GRIN3A
146030 CHRNA7 GABRA1
146031 CHRNA7 GABRA2
146032 CHRNA7 GABRA4
146033 CHRNA7 GABRA5
146034 CHRNA7 GABRA6
146035 CHRNA7 GABRB2
146036 CHRNA7 GABRB3
146037 CHRNA7 GABRD
146038 CHRNA7 GABRE
146039 CHRNA7 GABRG1
146040 CHRNA7 GABRG2
146041 CHRNA7 GABRP
146042 CHRNA7 GABRR2
146043 CHRNA7 GRIA1
146044 CHRNA7 GRIA2
146045 GRIA3 CHRNA7
146046 GRIN2B CHRNA7
146047 GRIN3A CHRNA7
146048 SLC17A7 CHRNA7
146049 GABRA1 CHRNB2
146050 GABRA2 CHRNB2
146051 GABRA4 CHRNB2
146052 GABRA5 CHRNB2
146053 GABRA6 CHRNB2
146054 GABRB2 CHRNB2
146055 GABRB3 CHRNB2
146056 GABRD CHRNB2
146057 GABRE CHRNB2
146058 GABRG1 CHRNB2
146059 GABRG2 CHRNB2
146060 GABRP CHRNB2
146061 GABRR2 CHRNB2
146062 GRIA1 CHRNB2
146063 GRIA2 CHRNB2
146064 GRIA3 CHRNB2
146065 GRIN1 CHRNB2
146066 GRIN2A CHRNB2
146067 GRIN2B CHRNB2
146068 GRIN2C CHRNB2
146069 GRIN3A CHRNB2
146070 SLC17A7 CHRNB2
146071 GRIN1 GABRA1
146072 GRIN2A GABRA1
146073 GRIN2B GABRA1
146074 GRIN2C GABRA1
146075 GRIN3A GABRA1
146076 GRIN1 GABRA2
146077 GRIN2A GABRA2
146078 GRIN2B GABRA2
146079 GRIN2C GABRA2
146080 GRIN3A GABRA2
146081 GRIN1 GABRA4
146082 GRIN2A GABRA4
146083 GRIN2B GABRA4
146084 GRIN2C GABRA4
146085 GRIN3A GABRA4
146086 GRIN1 GABRA5
146087 GRIN2A GABRA5
146088 GRIN2B GABRA5
146089 GRIN2C GABRA5
146090 GRIN3A GABRA5
146091 GRIN1 GABRA6
146092 GRIN2A GABRA6
146093 GRIN2B GABRA6
146094 GRIN2C GABRA6
146095 GRIN3A GABRA6
146096 GRIN1 GABRB2
146097 GRIN2A GABRB2
146098 GRIN2B GABRB2
146099 GRIN2C GABRB2
146100 GRIN3A GABRB2
146101 GRIN1 GABRB3
146102 GRIN2A GABRB3
146103 GRIN2B GABRB3
146104 GRIN2C GABRB3
146105 GRIN3A GABRB3
146106 GRIN1 GABRD
146107 GRIN2A GABRD
146108 GRIN2B GABRD
146109 GRIN2C GABRD
146110 GRIN3A GABRD
146111 GRIN1 GABRE
146112 GRIN2A GABRE
146113 GRIN2B GABRE
146114 GRIN2C GABRE
146115 GRIN3A GABRE
146116 GRIN1 GABRG1
146117 GRIN2A GABRG1
146118 GRIN2B GABRG1
146119 GRIN2C GABRG1
146120 GRIN3A GABRG1
146121 GRIN1 GABRG2
146122 GRIN2A GABRG2
146123 GRIN2B GABRG2
146124 GRIN2C GABRG2
146125 GRIN3A GABRG2
146126 GRIN1 GABRP
146127 GRIN2A GABRP
146128 GRIN2B GABRP
146129 GRIN2C GABRP
146130 GRIN3A GABRP
146131 GRIN1 GABRR2
146132 GRIN2A GABRR2
146133 GRIN2B GABRR2
146134 GRIN2C GABRR2
146135 GRIN3A GABRR2
146136 ADORA2B ADCYAP1R1
146137 ADCYAP1R1 ADORA3
146138 ADRA1A ADCYAP1R1
146139 ADRA1B ADCYAP1R1
146140 ADCYAP1R1 ADRA2A
146141 ADCYAP1R1 ADRA2B
146142 ADCYAP1R1 ADRA2C
146143 ADCYAP1R1 APLNR
146144 AVPR1A ADCYAP1R1
146145 ADCYAP1R1 AVPR2
146146 BDKRB1 ADCYAP1R1
146147 BDKRB2 ADCYAP1R1
146148 C3AR1 ADCYAP1R1
146149 C5AR1 ADCYAP1R1
146150 ADCYAP1R1 CALCRL
146151 CGA ADCYAP1R1
146152 ADCYAP1R1 CHRNA1
146153 ADCYAP1R1 CHRNA10
146154 ADCYAP1R1 CHRNA2
146155 ADCYAP1R1 CHRNA5
146156 CHRNA7 ADCYAP1R1
146157 ADCYAP1R1 CHRNB2
146158 ADCYAP1R1 CHRND
146159 ADCYAP1R1 CNR1
146160 ADCYAP1R1 CNR2
146161 ADCYAP1R1 CRHR2
146162 CTSG ADCYAP1R1
146163 CYSLTR1 ADCYAP1R1
146164 CYSLTR2 ADCYAP1R1
146165 ADCYAP1R1 DRD4
146166 EDNRB ADCYAP1R1
146167 F2 ADCYAP1R1
146168 F2RL1 ADCYAP1R1
146169 F2RL2 ADCYAP1R1
146170 F2RL3 ADCYAP1R1
146171 FPR1 ADCYAP1R1
146172 FPR2 ADCYAP1R1
146173 FPR3 ADCYAP1R1
146174 ADCYAP1R1 GABRA1
146175 ADCYAP1R1 GABRA2
146176 ADCYAP1R1 GABRA4
146177 ADCYAP1R1 GABRA5
146178 ADCYAP1R1 GABRA6
146179 ADCYAP1R1 GABRB2
146180 ADCYAP1R1 GABRB3
146181 ADCYAP1R1 GABRD
146182 ADCYAP1R1 GABRE
146183 ADCYAP1R1 GABRG1
146184 ADCYAP1R1 GABRG2
146185 ADCYAP1R1 GABRP
146186 ADCYAP1R1 GABRR2
146187 ADCYAP1R1 GCGR
146188 GH1 ADCYAP1R1
146189 GH2 ADCYAP1R1
146190 GHR ADCYAP1R1
146191 ADCYAP1R1 GLP2R
146192 ADCYAP1R1 GPR156
146193 ADCYAP1R1 GRIK2
146194 ADCYAP1R1 GRIK3
146195 ADCYAP1R1 GRIK4
146196 ADCYAP1R1 GRM2
146197 ADCYAP1R1 GRM4
146198 ADCYAP1R1 GZMA
146199 HRH1 ADCYAP1R1
146200 HRH2 ADCYAP1R1
146201 ADCYAP1R1 HRH4
146202 HTR2A ADCYAP1R1
146203 HTR2B ADCYAP1R1
146204 HTR7 ADCYAP1R1
146205 LEP ADCYAP1R1
146206 LEPR ADCYAP1R1
146207 ADCYAP1R1 LHB
146208 LHCGR ADCYAP1R1
146209 ADCYAP1R1 LPAR3
146210 ADCYAP1R1 LPAR6
146211 ADCYAP1R1 MC5R
146212 ADCYAP1R1 MCHR1
146213 ADCYAP1R1 NMUR1
146214 ADCYAP1R1 NMUR2
146215 ADCYAP1R1 NPY5R
146216 NTSR1 ADCYAP1R1
146217 ADCYAP1R1 NTSR2
146218 ADCYAP1R1 OPRK1
146219 ADCYAP1R1 OPRL1
146220 ADCYAP1R1 OPRM1
146221 P2RX1 ADCYAP1R1
146222 P2RX5 ADCYAP1R1
146223 P2RX6 ADCYAP1R1
146224 P2RX7 ADCYAP1R1
146225 ADCYAP1R1 P2RY1
146226 ADCYAP1R1 P2RY10
146227 ADCYAP1R1 P2RY13
146228 ADCYAP1R1 P2RY14
146229 ADCYAP1R1 P2RY2
146230 ADCYAP1R1 P2RY6
146231 ADCYAP1R1 P2RY8
146232 PLG ADCYAP1R1
146233 PRL ADCYAP1R1
146234 PRLR ADCYAP1R1
146235 ADCYAP1R1 PRSS1
146236 ADCYAP1R1 PRSS2
146237 ADCYAP1R1 PRSS3
146238 PTAFR ADCYAP1R1
146239 ADCYAP1R1 PTGDR
146240 PTGER1 ADCYAP1R1
146241 PTGFR ADCYAP1R1
146242 ADCYAP1R1 PTGIR
146243 ADCYAP1R1 RXFP2
146244 ADCYAP1R1 S1PR3
146245 ADCYAP1R1 S1PR4
146246 ADCYAP1R1 S1PR5
146247 ADCYAP1R1 SCTR
146248 TACR1 ADCYAP1R1
146249 TBXA2R ADCYAP1R1
146250 ADCYAP1R1 VIPR1
146251 ADORA2B ADORA1
146252 ADORA1 APLNR
146253 AVPR1A ADORA1
146254 ADORA1 AVPR2
146255 BDKRB1 ADORA1
146256 C3AR1 ADORA1
146257 C5AR1 ADORA1
146258 ADORA1 CALCRL
146259 ADORA1 CHRNA1
146260 ADORA1 CHRNA10
146261 ADORA1 CHRNA2
146262 ADORA1 CHRNA5
146263 CHRNA7 ADORA1
146264 ADORA1 CHRNB2
146265 ADORA1 CHRND
146266 ADORA1 CNR1
146267 ADORA1 CNR2
146268 ADORA1 CRHR2
146269 CTSG ADORA1
146270 CYSLTR1 ADORA1
146271 CYSLTR2 ADORA1
146272 ADORA1 DRD4
146273 F2 ADORA1
146274 F2RL1 ADORA1
146275 F2RL2 ADORA1
146276 F2RL3 ADORA1
146277 FPR1 ADORA1
146278 FPR2 ADORA1
146279 FPR3 ADORA1
146280 ADORA1 GCGR
146281 GH1 ADORA1
146282 GH2 ADORA1
146283 GHR ADORA1
146284 ADORA1 GLP2R
146285 ADORA1 GPR156
146286 ADORA1 GRIK2
146287 ADORA1 GRIK3
146288 ADORA1 GRIK4
146289 ADORA1 GRM2
146290 ADORA1 GRM4
146291 ADORA1 GZMA
146292 HRH1 ADORA1
146293 HRH2 ADORA1
146294 ADORA1 HRH4
146295 HTR2A ADORA1
146296 HTR2B ADORA1
146297 HTR7 ADORA1
146298 LEP ADORA1
146299 LEPR ADORA1
146300 ADORA1 LHB
146301 LHCGR ADORA1
146302 ADORA1 LPAR3
146303 ADORA1 LPAR6
146304 ADORA1 MC5R
146305 ADORA1 MCHR1
146306 ADORA1 NMUR1
146307 ADORA1 NMUR2
146308 ADORA1 NPY5R
146309 NTSR1 ADORA1
146310 ADORA1 NTSR2
146311 ADORA1 OPRK1
146312 ADORA1 OPRL1
146313 P2RX1 ADORA1
146314 P2RX5 ADORA1
146315 P2RX6 ADORA1
146316 P2RX7 ADORA1
146317 ADORA1 P2RY1
146318 ADORA1 P2RY10
146319 ADORA1 P2RY13
146320 ADORA1 P2RY14
146321 ADORA1 P2RY2
146322 ADORA1 P2RY6
146323 ADORA1 P2RY8
146324 PLG ADORA1
146325 PRL ADORA1
146326 PRLR ADORA1
146327 ADORA1 PRSS1
146328 ADORA1 PRSS2
146329 ADORA1 PRSS3
146330 PTAFR ADORA1
146331 ADORA1 PTGDR
146332 PTGER1 ADORA1
146333 PTGFR ADORA1
146334 ADORA1 PTGIR
146335 ADORA1 RXFP2
146336 ADORA1 SCTR
146337 TACR1 ADORA1
146338 TBXA2R ADORA1
146339 ADORA1 VIPR1
146340 ADORA2B ADORA3
146341 ADORA2B ADRA2A
146342 ADORA2B ADRA2B
146343 ADORA2B ADRA2C
146344 ADORA2B APLNR
146345 ADORA2B AVPR2
146346 C3AR1 ADORA2B
146347 C5AR1 ADORA2B
146348 CGA ADORA2B
146349 ADORA2B CHRNA1
146350 ADORA2B CHRNA10
146351 ADORA2B CHRNA2
146352 ADORA2B CHRNA5
146353 ADORA2B CHRNB2
146354 ADORA2B CHRND
146355 ADORA2B CNR2
146356 ADORA2B CRHR2
146357 CTSG ADORA2B
146358 ADORA2B DRD4
146359 F2 ADORA2B
146360 F2RL1 ADORA2B
146361 F2RL2 ADORA2B
146362 FPR2 ADORA2B
146363 FPR3 ADORA2B
146364 ADORA2B GABBR2
146365 ADORA2B GABRA1
146366 ADORA2B GABRA2
146367 ADORA2B GABRA4
146368 ADORA2B GABRA5
146369 ADORA2B GABRA6
146370 ADORA2B GABRB2
146371 ADORA2B GABRB3
146372 ADORA2B GABRD
146373 ADORA2B GABRE
146374 ADORA2B GABRG1
146375 ADORA2B GABRG2
146376 ADORA2B GABRP
146377 ADORA2B GABRR2
146378 ADORA2B GCGR
146379 GH1 ADORA2B
146380 GH2 ADORA2B
146381 GHR ADORA2B
146382 ADORA2B GIPR
146383 ADORA2B GLP1R
146384 ADORA2B GLP2R
146385 ADORA2B GPR156
146386 ADORA2B GRIA1
146387 ADORA2B GRIA2
146388 GRIA3 ADORA2B
146389 ADORA2B GRIK2
146390 ADORA2B GRIK3
146391 ADORA2B GRIK4
146392 ADORA2B GRM2
146393 ADORA2B GRM4
146394 ADORA2B GZMA
146395 ADORA2B HRH4
146396 ADORA2B HTR1B
146397 LEP ADORA2B
146398 LEPR ADORA2B
146399 ADORA2B LHB
146400 ADORA2B LPAR6
146401 ADORA2B MC5R
146402 ADORA2B MCHR1
146403 ADORA2B NMUR1
146404 ADORA2B NMUR2
146405 ADORA2B NPY1R
146406 ADORA2B NPY5R
146407 ADORA2B NTSR2
146408 ADORA2B OPRK1
146409 ADORA2B OPRL1
146410 ADORA2B OPRM1
146411 ADORA2B P2RY10
146412 ADORA2B P2RY13
146413 ADORA2B P2RY14
146414 ADORA2B P2RY2
146415 ADORA2B P2RY6
146416 ADORA2B P2RY8
146417 PLG ADORA2B
146418 PRL ADORA2B
146419 PRLR ADORA2B
146420 ADORA2B PRSS1
146421 ADORA2B PRSS2
146422 ADORA2B PRSS3
146423 ADORA2B PTGDR
146424 ADORA2B PTGER4
146425 ADORA2B RXFP2
146426 ADORA2B S1PR3
146427 ADORA2B S1PR4
146428 ADORA2B S1PR5
146429 ADORA2B SCTR
146430 ADORA2B SSTR1
146431 ADORA2B SSTR2
146432 ADORA2B TSHR
146433 ADORA2B VIPR1
146434 ADORA2B VIPR2
146435 ADORA3 APLNR
146436 AVPR1A ADORA3
146437 ADORA3 AVPR2
146438 BDKRB1 ADORA3
146439 C3AR1 ADORA3
146440 C5AR1 ADORA3
146441 CALCRL ADORA3
146442 CGA ADORA3
146443 ADORA3 CHRNA1
146444 ADORA3 CHRNA10
146445 ADORA3 CHRNA2
146446 ADORA3 CHRNA5
146447 CHRNA7 ADORA3
146448 ADORA3 CHRNB2
146449 ADORA3 CHRND
146450 ADORA3 CNR1
146451 ADORA3 CNR2
146452 ADORA3 CRHR2
146453 CTSG ADORA3
146454 CYSLTR1 ADORA3
146455 CYSLTR2 ADORA3
146456 DRD1 ADORA3
146457 DRD2 ADORA3
146458 ADORA3 DRD4
146459 F2 ADORA3
146460 F2R ADORA3
146461 F2RL1 ADORA3
146462 F2RL2 ADORA3
146463 F2RL3 ADORA3
146464 FPR1 ADORA3
146465 FPR2 ADORA3
146466 FPR3 ADORA3
146467 ADORA3 GABBR2
146468 ADORA3 GABRA1
146469 ADORA3 GABRA2
146470 ADORA3 GABRA4
146471 ADORA3 GABRA5
146472 ADORA3 GABRA6
146473 ADORA3 GABRB2
146474 ADORA3 GABRB3
146475 ADORA3 GABRD
146476 ADORA3 GABRE
146477 ADORA3 GABRG1
146478 ADORA3 GABRG2
146479 ADORA3 GABRP
146480 ADORA3 GABRR2
146481 ADORA3 GCGR
146482 GH1 ADORA3
146483 GH2 ADORA3
146484 GHR ADORA3
146485 ADORA3 GIPR
146486 ADORA3 GLP1R
146487 ADORA3 GLP2R
146488 ADORA3 GPR156
146489 GRIA1 ADORA3
146490 GRIA2 ADORA3
146491 GRIA3 ADORA3
146492 ADORA3 GRIK2
146493 ADORA3 GRIK3
146494 ADORA3 GRIK4
146495 GRIN1 ADORA3
146496 GRIN2A ADORA3
146497 GRIN2B ADORA3
146498 GRIN2C ADORA3
146499 GRIN3A ADORA3
146500 ADORA3 GRM2
146501 ADORA3 GRM4
146502 ADORA3 GZMA
146503 HRH1 ADORA3
146504 HRH2 ADORA3
146505 ADORA3 HRH4
146506 ADORA3 HTR1B
146507 HTR2A ADORA3
146508 HTR2B ADORA3
146509 HTR7 ADORA3
146510 LEP ADORA3
146511 LEPR ADORA3
146512 LHB ADORA3
146513 LHCGR ADORA3
146514 ADORA3 LPAR3
146515 ADORA3 LPAR6
146516 ADORA3 MC5R
146517 ADORA3 MCHR1
146518 ADORA3 NMUR1
146519 ADORA3 NMUR2
146520 ADORA3 NPY1R
146521 ADORA3 NPY5R
146522 NTSR1 ADORA3
146523 ADORA3 NTSR2
146524 ADORA3 OPRK1
146525 ADORA3 OPRL1
146526 ADORA3 OPRM1
146527 OXTR ADORA3
146528 P2RX1 ADORA3
146529 P2RX5 ADORA3
146530 P2RX6 ADORA3
146531 P2RX7 ADORA3
146532 ADORA3 P2RY1
146533 ADORA3 P2RY10
146534 ADORA3 P2RY13
